Vehicle_ID,Make_and_Model,Year_of_Manufacture,Vehicle_Type,Usage_Hours,Route_Info,Load_Capacity,Actual_Load,Last_Maintenance_Date,Maintenance_Type,Maintenance_Cost,Engine_Temperature,Tire_Pressure,Fuel_Consumption,Battery_Status,Vibration_Levels,Oil_Quality,Brake_Condition,Failure_History,Anomalies_Detected,Predictive_Score,Maintenance_Required,Weather_Conditions,Road_Conditions,Delivery_Times,Downtime_Maintenance,Impact_on_Efficiency,Severity_Score,Maintenance_Level,Maintenance_Level_Code
2528.0,Volvo FH,2021.0,Van,980.0,Highway,35.01072018552036,29.75189496450704,2023-07-18,Engine Overhaul,4622.398522653364,120.0,47.74607978146828,20.0,45.0,0.3422308110975922,80.97169432374339,Good,0.0,0.0,0.2183089556251248,0,Clear,Highway,103.71302550782382,0.0,0.1,0.3878817119978613,Normal,0
72571.51100509829,Chevy Silverado,2010.993059538403,Truck,482.40058344128295,Rural,46.328277070182246,32.62119310111346,2023-09-14,Engine Overhaul,5455.1050191253,120.0,54.64776100332225,19.98705029830922,44.98323783571212,1.2097629885823775,84.0455541953618,Good,0.0058401180087107,0.0075995737931188,0.1071961070678308,0,Clear,Highway,248.92022796143763,-0.0507884102030386,0.0996284422683956,0.4033806754033462,Normal,0
7105.918284719014,Ford F-150,2010.976444239393,Truck,5456.964360185546,Highway,27.70260794876601,25.038510376701787,2023-01-22,Engine Overhaul,2650.79054042952,120.0,20.25976974430717,5.817463168333164,45.00772752578553,2.9356376737002483,69.48282887999676,Good,0.006103006726241,-0.0022784288579154,0.0763367493155001,0,Clear,Rural,186.23360429154584,-0.0685645095134606,0.0994009376480111,0.168248415592706,Normal,0
68517.92355646472,Ford F-150,2016.0659112021733,Van,454.82161803419615,Urban,46.95547645757121,47.628391289096015,2023-09-11,Engine Overhaul,3814.7843562879657,120.0,54.97875746657217,4.948324380118399,44.99695847929636,0.5290999012816809,71.06736425098998,Fair,0.0043326351260313,-0.0083649748031677,0.1409826202562352,0,Clear,Urban,87.14533302168296,-0.0337034256319386,0.100391897795892,0.2298912515965367,Normal,0
10530.0,Ford F-150,2021.0,Van,2218.0,Urban,35.773782664596624,30.85667497393588,2023-12-11,Engine Overhaul,3121.5466089831275,120.0,30.17396773546518,20.0,45.0,0.2809945741507151,73.21903629459192,Good,0.0,0.0,0.3128956310267597,0,Clear,Rural,169.76521791512852,0.0,0.1,0.3377392306841197,Normal,0
43381.36502830935,Ford F-150,2021.0042873063528,Van,1130.8057386295663,Highway,18.466034977001165,13.949113219164008,2024-06-08,Engine Overhaul,3829.000017897459,120.0,20.06460360512919,6.6411916962067625,44.99058822121902,6.675376632229163,95.34393300149031,Good,0.0124637506941143,-0.0067054703832494,0.019836716943365,0,Clear,Highway,101.30964459757796,0.039616774764745,0.2457159723232914,0.2299091486583654,Normal,0
17623.782829525713,Ford F-150,2013.0655988659057,Truck,622.5234100676406,Rural,126.32279130680776,91.71521654163378,2023-08-30,Engine Overhaul,3983.1025497288174,120.0,54.877504710166505,7.965088204814208,44.996552138490735,1.830757077736784,73.64453800581613,Good,-0.004497894908066,-0.0031511072803263,0.3667935268958605,0,Rainy,Highway,29.98836723088779,0.0169904478202704,0.1188597890929575,0.3221957989230045,Normal,0
76276.0,Ford F-150,2022.0,Van,5020.0,Urban,3.695864620080664,2.6585179683806155,2023-09-15,Engine Overhaul,2428.291103357954,120.0,27.53261284718511,5.0,45.0,1.2549799089462044,76.41144675943684,Good,0.0,0.0,0.2338888253381394,0,Clear,Rural,72.61657987007477,0.0,0.1,0.1881526960315955,Normal,0
33535.0,Ford F-150,2022.0,Truck,4650.0,Highway,19.99910783357057,16.456639915148703,2023-01-09,Engine Overhaul,4004.381562080248,120.0,55.0,5.0,45.0,0.9583240216645914,60.16953783567323,Fair,0.0,0.0,0.3073804896373112,0,Rainy,Highway,30.0,0.0,0.3472536811317108,0.2857494302882641,Normal,0
19199.109986438147,Chevy Silverado,2021.0977793231036,Truck,770.9859916944949,Urban,6.936238748973282,7.30159153410246,2023-06-17,Engine Overhaul,2766.15207838994,120.0,30.747150110453948,4.927409479550707,45.00930183506506,10.273223795219147,60.19682349701134,Good,-0.0060880253241953,-0.0077131493333773,0.1968381536134202,0,Snowy,Highway,33.24791621894486,-0.0731924045772881,0.1364600670611699,0.2236792390640409,Normal,0
239.0,Chevy Silverado,2018.0,Truck,5365.0,Rural,25.63775709994141,24.16072954899361,2023-11-11,Engine Overhaul,3738.125460554591,120.0,55.0,8.035248796705039,45.0,5.682381029631778,70.09227000147642,Fair,0.0,0.0,0.1492878930017311,0,Clear,Rural,176.09555547003762,0.0,0.4680051242151548,0.2653680701256584,Normal,0
59383.03690775296,Chevy Silverado,2021.9574815444744,Truck,2142.7854282983503,Urban,9.295328160710598,7.747684972070268,2023-09-26,Engine Overhaul,4324.074324846453,120.0,19.90076869901162,14.630019490714457,45.01961992243498,10.227146800358693,75.87444106568363,Good,-0.0096623700044457,0.0016007499340027,0.2096287113074073,0,Clear,Highway,42.0017241174066,-0.0530173359038499,0.1529721254980115,0.3679999974405524,Normal,0
46546.002474177614,Ford F-150,2009.989605588656,Van,2222.2337578622605,Highway,30.20720278475657,30.418328249624874,2023-12-06,Engine Overhaul,4379.89739065235,120.0,19.80344563257654,20.024360153068017,45.02011702821653,3.647690353618173,86.5603425499688,Good,-0.0013207321006083,-0.0040391933826506,0.3298724822012338,0,Clear,Rural,121.9269242342599,0.040005012881322,0.2385178964485343,0.4162675683642973,Normal,0
17213.205286662305,Volvo FH,2011.9309287166327,Van,6815.028685250478,Urban,178.06252966600903,199.196194400116,2023-07-13,Engine Overhaul,4547.706200712074,120.0,55.23800150624428,5.062415673534443,50.026891491766776,6.484694155036746,99.9965983690331,Good,0.0081925378150434,0.0035785255708584,0.1542101921287286,0,Clear,Urban,30.85236211085508,-0.0235033179944767,0.0987287969988655,0.2912466111937142,Normal,0
24638.660511301143,Ford F-150,2021.872742918048,Van,4979.736860314506,Rural,4.37254706228371,3.7629660457139527,2023-08-30,Engine Overhaul,4066.7259923786514,120.0,19.78514700437509,19.90461973829008,44.989667668781394,0.4644516932529001,70.44715576011467,Fair,0.002487576021574,-0.0009112189789432,0.1882655687418503,0,Snowy,Rural,105.63056828385103,0.0672113432093345,0.1338765601634698,0.3518896969012791,Normal,0
48349.0,Chevy Silverado,2022.0,Van,2725.0,Urban,6.037042072938432,4.320143244539041,2024-04-21,Engine Overhaul,3021.357560237379,120.0,42.49357363961135,5.296436790853791,45.0,0.21851245470099,84.44791820169674,Good,0.0,0.0,0.1254008586401881,0,Clear,Highway,68.88324681768728,0.0,0.3429033310858321,0.1874154778719197,Normal,0
56060.707060614295,Volvo FH,2020.0514191402349,Van,512.001044791878,Rural,7.646185258816758,6.077254321835752,2023-01-02,Engine Overhaul,2969.5062897835987,120.0,28.144554242751077,19.92811610781513,45.03693996287272,2.189439052014341,83.44154978260003,Good,-0.0015126562692084,0.0033646838403191,0.2399433262383158,0,Snowy,Rural,84.22581260143669,0.0453506667889608,0.1730305929932087,0.3165532085446892,Normal,0
7806.8380750931665,Ford F-150,2019.986068698495,Truck,618.4080409332416,Urban,81.99213759606597,65.62587369310398,2023-12-19,Engine Overhaul,5204.127451244555,120.0,54.7623285880483,4.871346024320418,45.054693314053445,4.151307670775156,74.38609323548997,Good,0.0002837058114131,-0.0102723129178346,0.2062561624968919,0,Clear,Highway,29.37121009990045,-0.0262685499967252,0.1001711624808355,0.3280277854403869,Normal,0
11876.004325282764,Ford F-150,2008.9433483295131,Van,1755.1584811537768,Urban,3.969048396994437,2.769739089582224,2023-12-28,Engine Overhaul,5367.039034945527,120.0,20.034640716698064,19.94821751184315,49.96589384050793,3.2687666764708307,90.24469442985352,Good,0.0051271419602006,-0.0053983640104288,0.1620384110413967,0,Clear,Highway,98.97222895532988,-0.0234000752706921,0.1975496353069804,0.4194396610222686,Normal,0
64398.0,Tesla Semi,2022.0,Truck,5668.0,Urban,4.014690901953627,2.8639959990237243,2023-08-18,Engine Overhaul,4080.892774692276,120.0,20.0,15.352331477314516,50.0,2.099415791367476,74.10748066841478,Good,0.0,0.0,0.11297648000133,0,Clear,Rural,33.190139990237846,0.0,0.1,0.3083710361117718,Normal,0
48951.0,Ford F-150,2009.0,Truck,480.0,Urban,22.564571995386068,19.97444264145984,2023-03-09,Engine Overhaul,5682.784044400465,120.0,55.0,20.0,45.06960580093528,4.853080230584927,79.92861718164463,Good,0.0,0.0,0.0617953678992937,0,Clear,Highway,30.0,0.0,0.2226017809398388,0.4140586120021894,Normal,0
37737.00331900312,Ford F-150,2021.0846003418008,Van,8702.558998600589,Highway,76.34147437191172,84.84876883767696,2024-05-08,Engine Overhaul,4112.389693747871,120.0,19.99850842329893,9.250810703072013,44.99968703756628,1.1568941643259354,73.80163269628478,Good,-0.0039689335531273,-0.0071627630822701,0.2198799129514666,0,Rainy,Rural,30.074188568683677,-0.0319381350917455,0.3175633340298173,0.2953822480720746,Normal,0
63766.0,Ford F-150,2021.0,Van,1704.0,Urban,6.115988274001001,5.552009534388996,2023-09-07,Engine Overhaul,4676.694826872536,120.0,22.000610202453327,20.0,45.0,0.0883507209179049,90.65696089850238,Good,0.0,0.0,0.0989168758339399,0,Clear,Highway,178.89549347687202,0.0,0.2131729046180197,0.3579001811578302,Normal,0
91780.01349257297,Ford F-150,2020.0746056536548,Truck,3370.188828638188,Urban,8.14298091604426,7.121085716908518,2023-04-22,Engine Overhaul,4763.314473978737,120.0,49.78081664388432,20.040243849034564,45.012445469962685,12.40141591104176,79.57410124343647,Good,-0.002055907688225,0.001724576300057,0.1222649703572648,0,Clear,Highway,29.311244170433596,-0.0572894553184197,0.1017549884577218,0.4091968403221607,Normal,0
12634.0,Chevy Silverado,2022.0,Van,1349.0,Urban,55.15437914329216,58.39356808808112,2023-08-14,Engine Overhaul,5584.830165206815,120.0,33.90623540087402,20.0,50.0,0.243549225196837,70.03475362181764,Good,0.0,0.0,0.2832903943898295,0,Rainy,Highway,30.0,0.0,0.2860761267456189,0.4531157847544241,Normal,0
41690.0,Chevy Silverado,2005.0,Van,1528.0,Highway,0.7401375348789178,0.5690715791048073,2023-03-21,Engine Overhaul,4299.508492849524,120.0,28.505483641205984,5.0,45.0,5.998732797427889,62.54389009225147,Good,0.0,0.0,0.1207663459802887,0,Clear,Highway,80.14011144015794,0.0,0.3516403848618138,0.2672965610004866,Normal,0
66962.0,Volvo FH,2022.0,Truck,1748.0,Rural,25.908528200898385,24.890877102296084,2023-11-22,Engine Overhaul,5880.250850177345,120.0,36.153319526566,5.0,50.0,1.0318804995202282,97.14153237027288,Fair,0.0,0.0,0.1076432409058539,0,Clear,Urban,102.9306595849405,0.0,0.1,0.3266537316548233,Normal,0
42360.0,Chevy Silverado,2011.0,Van,8126.0,Highway,5.681244499370839,6.304124863787775,2023-02-13,Engine Overhaul,3250.677105886696,120.0,55.0,9.8729533736328,45.0,0.7799152479694046,88.1724132326415,Good,0.0,0.0,0.1310540414919538,0,Clear,Urban,69.31786920820797,0.0,0.2255624978990897,0.231844279443992,Normal,0
39060.0,Chevy Silverado,2020.0,Truck,1652.0,Rural,10.79564398044602,8.420076195943592,2024-03-15,Engine Overhaul,5161.276837719748,120.0,29.38745199887596,20.0,50.0,2.818295783444103,85.69633460965954,Good,0.0,0.0,0.0790035975980116,0,Rainy,Highway,114.06093343572432,0.0,0.1071374602827933,0.3858362319227965,Normal,0
71321.0,Volvo FH,2016.0,Van,601.0,Highway,59.85030393030078,45.579980715592136,2023-05-24,Engine Overhaul,3247.6033049578864,120.0,20.0,5.0,45.0,2.074996838429376,85.52557887604162,Fair,0.0,0.0,0.1579247649655815,0,Clear,Urban,86.10796022595004,0.0,0.3095466702722317,0.2116177182818108,Normal,0
32168.0,Chevy Silverado,2022.0,Truck,10068.0,Urban,6.954976553391612,7.8797371825291105,2023-08-05,Engine Overhaul,2051.0057472498206,120.0,55.0,16.982159211732966,49.84579515201676,1.0405719935562618,65.96767097170577,Good,0.0,0.0,0.4701831156678637,0,Clear,Rural,225.6039931343346,0.0,0.2825692321680343,0.309078199187678,Normal,0
1686.446647081964,Chevy Silverado,2007.06272950946,Van,9520.774278908724,Highway,4.171491494739169,4.177691897214673,2024-04-23,Engine Overhaul,4300.8753591861305,120.0,54.88560684850484,12.63483326959738,44.99327249831617,6.690309498490239,81.80059820196762,Fair,0.0087176143270836,-0.0036334082226143,0.0537620883442964,0,Clear,Rural,31.67585815302424,0.0049165291350692,0.253861558535562,0.3013662711674423,Normal,0
33255.67397561991,Ford F-150,2021.9924794679991,Truck,4712.332039544134,Highway,19.91876986207291,16.224758560329423,2023-01-09,Engine Overhaul,4027.3725641204624,120.0,55.06505413357306,5.025148161386463,45.02780191326524,0.925734068573602,60.16019236521273,Fair,-0.0029835729327722,0.0053098662777579,0.3083896578142434,0,Rainy,Highway,29.604442879112323,0.0362271186758999,0.3468156135997594,0.2873422978993375,Normal,0
76049.0,Ford F-150,2021.0,Van,3031.0,Highway,135.77460169256165,109.0993551432024,2024-03-20,Engine Overhaul,2834.8084588203537,120.0,20.0,8.39464927337098,45.0,10.262889832050972,76.11777004712651,Good,0.0,0.0,0.0549942182290914,0,Clear,Rural,82.35076315995855,0.0,0.1825243894225617,0.2123301369130643,Normal,0
49952.50916051473,Ford F-150,2007.9805241742704,Truck,3668.7585601257792,Highway,118.36095757921557,124.52894814916942,2023-04-02,Engine Overhaul,4876.399241300668,120.0,20.103796511413808,14.93601580163998,45.00225305635835,6.018209731947536,98.05099042183431,Fair,-0.0021330655480665,0.0071123228583519,0.2235117118767345,0,Clear,Rural,29.677275132905145,-0.0462463342306147,0.1334947761169975,0.3881674175177406,Normal,0
11125.0,Ford F-150,2022.0,Van,3834.0,Rural,3.329493963311537,2.766547908734442,2023-12-08,Engine Overhaul,2854.341440124689,120.0,20.0,14.660676721509216,45.0,5.120188991384095,87.98324585696534,Good,0.0,0.0,0.3922639849659209,0,Clear,Highway,66.16193101562489,0.0,0.1808897169419126,0.3269298416950433,Normal,0
10348.722248052396,Chevy Silverado,2015.0366831444408,Van,3647.744581177613,Highway,2.620540169007654,2.820875233425016,2023-12-13,Engine Overhaul,5959.029938010685,120.0,20.08967366225461,12.57248287585504,45.01498418933191,5.136901576221783,79.07811065320249,Fair,0.002905388880055,-6.270313878311776e-05,0.257030367940975,0,Clear,Urban,168.7113705786863,-0.1076488693904247,0.1015657108453892,0.4330657415496795,Normal,0
66738.3149260135,Ford F-150,2012.996958260014,Truck,2536.8302087715583,Urban,23.668200643102438,24.33868405350452,2023-10-27,Engine Overhaul,4265.973406897439,120.0,47.773795735535074,5.04085607367818,49.98929815576081,6.548551369694434,75.35685801401436,Fair,-0.0027566785056225,0.000779507791873,0.1223388028345264,0,Clear,Highway,30.391486916608528,0.03595744715806,0.1130593460848751,0.2680091937330037,Normal,0
25990.495973290315,Tesla Semi,2021.0062966463136,Van,1536.869047374077,Highway,16.07237773176107,12.40554302190696,2023-01-20,Engine Overhaul,5101.789094880879,120.0,54.80226390899972,19.98885263647359,44.97209033292836,2.677869514358712,76.69904685260003,Fair,-0.0008372078225015,-0.0010014075393665,0.0799003960144926,0,Rainy,Rural,33.703829578522445,-0.0001378702430182,0.5132542947098108,0.3824697975961966,Normal,0
90003.36101231408,Ford F-150,2008.0443674606177,Van,7724.67955455444,Highway,73.07029855965861,75.42236092260646,2024-05-31,Engine Overhaul,4981.639979533283,120.0,47.511160569454574,4.999548543580491,44.988308159564944,2.7419682135175667,83.22387622513007,Good,-0.0035039169335119,0.0016706312957801,0.3921660667301888,0,Clear,Rural,114.17477408195435,-0.0894204825805898,0.0997035529627152,0.3631061607260801,Normal,0
42660.11438745495,Chevy Silverado,2015.009137064192,Truck,2054.990468710178,Highway,81.52738808951156,71.40678085662493,2023-09-30,Engine Overhaul,4470.641670506642,120.0,19.874392782109528,9.820707266078143,44.96755044272265,6.238354823636689,90.97907744014962,Good,0.001178506234265,-0.0024141734567351,0.0748338986222374,0,Clear,Rural,76.05374838963144,-0.0361871615368381,0.0999396411968921,0.295500663187384,Normal,0
74075.0,Volvo FH,2016.0,Van,2597.0,Urban,21.20382752199104,15.912370767462914,2023-03-21,Engine Overhaul,2304.1492821704683,120.0,20.0,16.322508939624296,49.62452314334245,18.42362426753208,77.83871873787818,Good,0.0,0.0,0.051272413086882,0,Clear,Rural,177.44514599865568,0.0,0.247338222913591,0.2628345906868103,Normal,0
86218.0,Ford F-150,2022.0,Van,528.0,Highway,11.480399807924492,8.817885479980733,2023-06-21,Engine Overhaul,2604.5113757962617,120.0,55.0,5.0,45.0,0.7354222007547162,93.8167031790351,Good,0.0,0.0,0.3162755512115154,0,Rainy,Highway,33.33205582185945,0.0,0.1545573126446313,0.2172623421581496,Normal,0
16045.440707522992,Tesla Semi,2019.045625270408,Van,1189.0790064451137,Highway,14.564929220028713,14.119022647596658,2024-04-24,Engine Overhaul,2451.7451233895395,120.0,47.69427410643229,5.020715787860035,46.29933780002797,1.9247194583961065,88.54721770725396,Good,0.0063662150948946,0.0032799602251857,0.0743200449493596,0,Clear,Urban,53.386587643544686,-0.0321309901612305,0.1029126312148728,0.1495553644300808,Normal,0
90892.0235184098,Ford F-150,2015.052869487437,Van,1342.080763357456,Highway,45.23091468186184,48.9673518370936,2024-06-18,Engine Overhaul,5363.1318507067535,120.0,38.44588493751739,19.90995800749486,44.97164977893524,4.049384284785504,67.77030900603015,Good,-0.0011097000681781,-0.0009599646016438,0.2723146584896948,0,Clear,Highway,255.7595618209094,0.0390004945402315,0.1246785733231161,0.4509069052136605,Normal,0
58573.0,Chevy Silverado,2010.0,Van,5734.0,Highway,58.678755866512255,50.41441903540277,2023-04-28,Engine Overhaul,2034.0482745450784,120.0,20.0,9.689670097270891,45.0,1.121312767998068,72.12117835515387,Good,0.0,0.0,0.3339953485527404,0,Rainy,Highway,30.0,0.0,0.384762965430534,0.2250001005731088,Normal,0
